Seq.,Date,Code,Time,Latitude,Longitude,Vis.,SeaState,Species,Total seen,Adults,Juvenille,Calfs,Behaviour,Asso,Num boats,Comments,Empresa
16632,31/05/2015,IA,10:12:00,38.7097,-28.5972,4,2,Bp,4,4,,,3,1,,Poop,C
16634,31/05/2015,IA,10:59:00,38.7549,-28.5734,4,2,Bp,3,3,,,3,1,,,C
16636,31/05/2015,IA,11:21:00,38.7129,-28.6087,4,2,Bp,4,4,,,3,1,,,C
16549,01/06/2015,IA,09:33:00,37.6797,-25.4775,4,1,Bp,2,x,,,2,1,1,,E
16557,01/06/2015,IA,09:42:00,37.6788,-25.4706,4,1,Bp,1,,,,2,,3,,D
16565,01/06/2015,IA,09:12:00,38.6112,-28.547,4,1,Bp,3,3,,,3,1,,,C
16571,01/06/2015,IA,09:58:00,38.6522,-28.5235,3,1,Bp,4,4,,,3,1,1,,C
16573,01/06/2015,IA,10:31:00,38.6872,-28.5985,3,1,Bp,1,1,,,3,1,,,C
16575,01/06/2015,IA,10:45:00,38.6981,-28.6395,3,1,Pm,1,1,,,2,1,,Female,C
16577,01/06/2015,RA,11:33:00,38.735,-28.6207,3,1,Bp,2,2,,,3,1,,,C
16578,01/06/2015,IA,11:34:00,38.73,-28.6261,3,1,Pm,2,1,,1,3,1,,,C
16582,01/06/2015,RA,12:08:00,38.6761,-28.6476,3,1,Bp,1,1,,,3,1,,,C
16585,01/06/2015,IA,15:49:00,38.6366,-28.5611,3,2,Bp,4,4,,,3,1,,,C
16586,01/06/2015,RA,16:24:00,38.6542,-28.5668,3,2,Bp,3,3,,,3,1,,,C
16482,02/06/2015,RA,13:30:00,37.5879,-25.459,3,1,Pm,4,x,,x,3,1,2,,E
16483,02/06/2015,RA,13:59:00,37.5869,-25.4606,3,1,Pm,2,,x,,1,1,2,LOBTAILING,E
16493,02/06/2015,IA,09:25:00,37.6526,-25.418,4,1,Pm,10,x,x,x,1,1,1,,E
16500,02/06/2015,IA,10:09:00,38.5305,-27.3262,1,,Bp,2,2,,,1,1,1,,B
16507,02/06/2015,RA,17:22:00,37.5716,-25.5034,4,1,Pm,5,x,,,1,1,1,,E
16510,02/06/2015,RA,13:58:00,37.5917,-25.4644,4,,Pm,1,1,,,4,,1,"no inicio vimos de longe batimentos caudais, mas quando ficamos mais pertinho estava muito calmo sem apenas se mexer nem soprar",D
16511,02/06/2015,IA,14:05:00,37.5939,-25.4611,4,,Pm,1,,1,,4,,1,"spyhope e mostrou 1/2 cauda, mas dps ficou muito quieto",D
16513,02/06/2015,IA,14:23:00,37.5769,-25.4601,4,,Pm,6,4,2,,1,,1,"grupo de 6 animais: 4 adultos + 2 juvenis. os adultos ficaram muito calmos durante todo o avistamento, mas os 2 juvenis afastaramse um pouco dos adultos e aproximaramse ao barco muito curiosos, spyhope e brincadeiras varias entre eles e com o barco, podiamse ouvir perfeitamente os cliques",D
16529,02/06/2015,RA,11:46:00,38.362,-28.4277,3,1,Bp,1,1,,,3,1,3,,C
16543,02/06/2015,IA,17:37:00,38.375,-28.4358,3,1,Bp,2,2,,,3,1,,,C
16545,02/06/2015,IA,17:54:00,38.3991,-28.423,3,1,Bp,2,1,,1,3,1,,Mother with back's malformation,C
16427,03/06/2015,RA,09:53:00,38.601,-27.3203,1,,Pm,1,,,,2,1,1,,B
16434,03/06/2015,IA,09:35:00,37.6485,-25.3694,4,1,Pm,5,x,,x,4,1,1,,E
16439,03/06/2015,RA,13:50:00,37.6375,-25.3398,4,1,Pm,3,x,,,1,1,1,,E
16447,03/06/2015,RA,15:29:00,37.6131,-25.7278,4,1,Pm,2,,,,2,,2,fluke x2,D
16448,03/06/2015,IA,15:33:00,37.6115,-25.736,4,1,Pm,1,1,,,4,,2,,D
16458,03/06/2015,RA,10:00:00,38.4107,-28.5504,4,,Bp,1,1,,,3,1,1,,C
16460,03/06/2015,IA,10:13:00,38.3941,-28.4427,4,,Pm,1,1,,,2,1,,"Female
Breached",C
16463,03/06/2015,IA,11:01:00,38.3507,-28.4445,4,,Bp,2,1,,1,3,1,,,C
16469,03/06/2015,IA,15:51:00,38.3966,-28.4426,4,2,Pm,1,1,,,2,1,1,Female,C
16471,03/06/2015,IA,16:15:00,38.3924,-28.4574,4,2,Pm,1,1,,,2,1,1,"Female
Same as in the morning at 10:13",C
16473,03/06/2015,IA,16:30:00,38.4173,-28.4911,4,2,Bp,2,1,,1,3,1,1,"Same as 02/06/2015 and in the morning
Mother with back's malformation",C
16475,03/06/2015,IA,17:11:00,38.3879,-28.4808,3,3,Pm,1,1,,,2,1,1,Female,C
16476,03/06/2015,RA,17:25:00,38.3816,-28.4846,3,3,Pm,1,1,,,2,1,1,Female,C
16387,04/06/2015,IA,10:00:00,37.6385,-25.3228,2,3,Pm,1,,x,,3,1,1,,E
16388,04/06/2015,RA,10:05:00,37.6362,-25.322,2,3,Pm,3,x,,,1,1,1,The juvenile got together with the adults.,E
16397,04/06/2015,IA,10:13:00,38.3969,-28.3466,4,1,Pm,1,1,,,2,1,3,Female,C
16399,04/06/2015,IA,10:26:00,38.3928,-28.3338,4,1,Pm,1,1,,,2,1,4,"Female
Same as 03/06/2015 in the afternoon",C
16401,04/06/2015,IA,11:03:00,38.3971,-28.3123,4,1,Pm,1,1,,,2,1,4,"Female
Same as 03/06/2015 in the afternoon
",C
16405,04/06/2015,IA,11:21:00,38.3962,-28.3231,4,2,Pm,1,1,,,2,1,4,"Female
Same as at 10:26",C
16414,04/06/2015,IA,16:31:00,38.3905,-28.4183,4,2,Pm,2,2,,,2,1,1,"Females
Same as in the morning",C
16417,04/06/2015,IA,17:26:00,38.3905,-28.3745,4,1,Pm,1,1,,,2,1,,"Female
Same as at 16:31",C
16419,04/06/2015,IA,17:35:00,38.3996,-28.3711,4,1,Pm,1,1,,,2,1,1,"Female
The second one at 16:31",C
16329,05/06/2015,RA,09:36:00,37.635,-25.4534,4,1,Pm,3,x,,x,3,1,2,Shallow dive. 2 adults + 1 calf.,E
16330,05/06/2015,RA,09:49:00,37.6487,-25.4615,4,1,Pm,1,x,,,2,1,2,Dive.,E
16331,05/06/2015,RA,09:55:00,37.6531,-25.4639,4,1,Pm,1,x,,,2,1,2,Dive.,E
16332,05/06/2015,RA,09:57:00,37.6578,-25.4677,4,1,Pm,3,X,,x,1,1,2,2 adults + 1 calf.,E
16333,05/06/2015,IA,10:09:00,37.6475,-25.4691,4,1,Pm,1,x,,,3,1,2,,E
16335,05/06/2015,IA,10:20:00,37.639,-25.4633,4,1,Pm,2,x,,x,3,1,2,,E
16336,05/06/2015,RA,10:31:00,37.6317,-25.4625,4,1,Pm,1,x,,,3,1,2,Got together with the previous 2.,E
16346,05/06/2015,IA,09:50:00,37.5873,-25.554,1,,Pm,1,,,,4,,2,,D
16348,05/06/2015,IA,10:02:00,37.58,-25.5566,1,,Pm,2,1,,1,2,,2,,D
16349,05/06/2015,RA,10:06:00,37.5767,-25.559,1,,Pm,2,1,,1,2,,2,"fluke x1, a cria fica",D
16351,05/06/2015,IA,10:19:00,37.5796,-25.5715,1,,Pm,2,1,,1,2,,2,afastados 100m um do outro,D
16358,05/06/2015,IA,13:59:00,37.6969,-25.5593,3,,Bp,1,x,,,2,,3,,D
16362,05/06/2015,IA,15:04:00,37.6947,-25.5585,3,,Bp,2,,,,2,,3,,D
16370,05/06/2015,IA,09:45:00,38.6335,-28.4366,1,3,Bp,2,1,,1,3,1,,,C
16372,05/06/2015,IA,10:47:00,38.6406,-28.4301,2,3,Bp,4,4,,,1,1,2,,C
16376,05/06/2015,RA,15:34:00,38.6595,-28.4324,3,3,Bp,1,1,,,3,1,1,,C
16377,05/06/2015,RA,15:42:00,38.6668,-28.4404,3,3,Pm,1,1,,,3,1,,,C
16379,05/06/2015,RA,15:46:00,38.6748,-28.4376,3,3,Pm,1,1,,,3,1,,,C
16380,05/06/2015,RA,16:04:00,38.6765,-28.4285,3,3,Bp,1,1,,,3,1,,,C
16381,05/06/2015,IA,16:17:00,38.6645,-28.4195,3,3,Bp,1,1,,,3,1,,,C
16290,06/06/2015,IA,13:10:00,37.6568,-25.3863,4,2,Pm,1,x,,,3,1,1,,E
16292,06/06/2015,IA,13:23:00,37.6576,-25.3928,4,2,Pm,2,x,,x,3,1,1,Adult female with a white patch on dorso ,E
16294,06/06/2015,IA,13:27:00,37.657,-25.4014,4,2,Pm,1,x,,,3,1,1,,E
16296,06/06/2015,RA,13:43:00,37.6512,-25.4067,4,2,Pm,3,x,,x,1,1,,1 adult + 2 calves,E
16297,06/06/2015,IA,13:54:00,37.6428,-25.4172,4,2,Pm,1,x,,,3,1,1,,E
16299,06/06/2015,IA,14:08:00,37.6414,-25.4226,4,2,Pm,1,x,,,3,1,1,,E
16301,06/06/2015,IA,14:14:00,37.6389,-25.4207,4,2,Pm,2,x,,,3,1,1,One of them was the one with the white patch we saw previously,E
16308,06/06/2015,RA,16:27:00,37.6221,-25.3536,4,2,Pm,2,x,,x,2,1,1,Adult dive,E
16309,06/06/2015,IA,16:31:00,37.6205,-25.3421,4,2,Pm,1,x,,,3,1,1,,E
16311,06/06/2015,RA,16:40:00,37.6016,-25.3557,4,2,Pm,1,,,x,3,1,1,,E
16313,06/06/2015,RA,17:11:00,37.6365,-25.3682,4,2,Bp,1,x,,,3,1,1,,E
16318,06/06/2015,IA,10:21:00,37.664,-25.2629,2,2,Pm,1,1,,,,,3,,D
16320,06/06/2015,RA,10:40:00,37.6775,-25.2633,2,2,Pm,1,,,,2,,1,"fluke, possivelmente o mesmo animal que nos pontos anteriores",D
16321,06/06/2015,IA,10:43:00,37.6824,-25.2495,2,2,Pm,2,1,,1,2,,2,,D
16323,06/06/2015,IA,10:55:00,37.6939,-25.2624,2,2,Pm,1,1,,,2,,1,,D
16270,07/06/2015,RA,09:46:00,38.5698,-27.3227,1,4,Bp,1,1,,,2,,,,B
16271,07/06/2015,IA,10:30:00,38.6044,-27.3766,1,4,Bp,4,4,,,2,,,,B
16273,07/06/2015,RA,11:10:00,38.5942,-27.3676,1,2,Bp,1,1,,,2,,,,B
16278,07/06/2015,IA,13:30:00,38.6313,-27.331,1,3,Bp,1,1,,,,,,,B
16245,08/06/2015,IA,10:28:00,38.571,-27.1952,1,3,Bp,3,X,,,2,1,,,B
16261,08/06/2015,IA,10:11:00,38.3662,-28.4866,4,1,Pm,2,2,,,2,1,5,,C
16263,08/06/2015,RA,10:18:00,38.3639,-28.3579,4,1,Pm,1,1,,,3,1,5,,C
16264,08/06/2015,RA,10:41:00,38.3685,-28.4788,4,1,Pm,2,2,,,3,1,4,,C
16265,08/06/2015,RA,10:57:00,38.3644,-28.468,4,1,Pm,1,1,,,3,1,3,,C
16228,09/06/2015,RA,16:58:00,37.6364,-25.3238,4,2,Bp,2,x,,,3,1,1,,E
16161,10/06/2015,IA,10:00:00,38.5646,-27.2135,2,2,Bp,2,x,,,2,1,1,,B
16163,10/06/2015,RA,11:08:00,38.6046,-27.279,2,2,Pm,2,2,,,2,1,1,,B
16164,10/06/2015,RA,11:14:00,38.6117,-27.2778,2,2,Pm,2,1,1,,2,1,1,,B
16165,10/06/2015,IA,11:24:00,38.6109,-27.2899,2,2,Pm,4,1,2,1,3,1,1,,B
16167,10/06/2015,RA,11:31:00,38.6083,-27.2933,2,2,Pm,2,1,1,,2,1,1,,B
16198,10/06/2015,IA,09:55:00,38.3525,-28.4534,3,1,Pm,2,2,,,2,1,,"Females
Breached",C
16200,10/06/2015,RA,10:14:00,38.3532,-28.4467,3,1,Pm,1,1,,,2,1,,"Female
Fluke",C
16201,10/06/2015,RA,10:47:00,38.3619,-28.4387,3,1,Pm,1,1,,,3,1,3,"Female
Same as at 09:55",C
16202,10/06/2015,IA,11:02:00,38.3629,-28.4154,3,1,Pm,1,1,,,2,1,2,"Female
Same as at 10:14",C
16212,10/06/2015,IA,15:59:00,38.262,-28.3696,3,2,Pm,2,1,1,,2,1,1,Juvenile breached,C
16214,10/06/2015,RA,16:36:00,38.2554,-28.3406,3,2,Pm,1,1,,,3,1,2,,C
16215,10/06/2015,IA,16:39:00,38.26,-28.336,3,2,Pm,3,2,,1,2,1,1,,C
16217,10/06/2015,IA,17:04:00,38.2775,-28.3421,3,2,Pm,1,1,,,2,1,1,,C
16131,11/06/2015,IA,09:30:00,37.6359,-25.3758,3,2,Pm,4,x,,,2,1,1,,E
16138,11/06/2015,RA,17:12:00,37.5874,-25.4868,3,4,Pm,1,x,,,1,5,1,"The Tt went to it and started to ""play"" with th Pm.",E
16144,11/06/2015,IA,10:04:00,37.639,-25.4147,1,2,Pm,1,,,,3,,3,,D
16146,11/06/2015,RA,10:32:00,37.6442,-25.3834,1,2,Pm,1,,,,3,,3,só vimos o bufo 2 vezes e mergulhou logo a 1/2 agua,D
16080,12/06/2015,IA,11:06:00,38.5963,-27.2438,2,1,Bp,1,1,,,3,1,2,,B
16086,12/06/2015,IA,10:05:00,37.6671,-25.2836,3,4,Pm,1,X,,,2,1,2,,E
16088,12/06/2015,RA,10:17:00,37.6558,-25.2886,3,4,Pm,1,X,,,2,1,2,,E
16090,12/06/2015,RA,10:31:00,37.6389,-25.2897,3,4,Pm,1,X,,,2,1,1,,E
16093,12/06/2015,RA,13:22:00,37.6525,-25.3987,4,2,Pm,2,x,,x,2,1,2,adult dive,E
16094,12/06/2015,IA,13:32:00,37.6489,-25.4075,4,2,Pm,2,,x,,3,1,2,,E
16097,12/06/2015,RA,14:07:00,37.6458,-25.4316,4,2,Pm,1,x,,,2,5,2,Tt still in the area,E
16098,12/06/2015,IA,14:10:00,37.6396,-25.4318,4,2,Pm,3,x,x,x,3,5,3,"Tt still i nth area, around the Juvenile",E
16100,12/06/2015,RA,14:19:00,37.6397,-25.437,4,2,Pm,1,x,,,3,1,6,Shallow dive,E
16105,12/06/2015,IA,10:39:00,37.6557,-25.3031,1,2,Pm,2,,,,2,,4,"afastados 100m, 1 deles mergulhou a 1/2 agua",D
16107,12/06/2015,RA,10:53:00,37.6452,-25.298,1,2,Pm,1,,x,,,,2,,D
16109,12/06/2015,IA,10:57:00,37.6354,-25.3029,1,2,Pm,1,,x,,,,2,"primeiro o vimos aos saltos de longe, depois aproximamos e o vimos na superficie até fluke no fim",D
16114,12/06/2015,IA,10:10:00,38.3998,-28.431,3,,Pm,1,1,,,2,1,5,,C
16115,12/06/2015,RA,10:15:00,38.402,-28.4288,3,,Pm,1,1,,,2,1,5,,C
16117,12/06/2015,IA,10:49:00,38.3892,-28.4147,3,1,Pm,1,1,,,2,1,3,,C
16125,12/06/2015,IA,15:56:00,38.3507,-28.3664,4,1,Pm,2,2,,,2,1,1,,C
16127,12/06/2015,IA,16:08:00,38.3471,-28.365,4,1,Pm,4,4,,,2,1,1,,C
16026,13/06/2015,IA,09:45:00,38.6487,-27.3694,1,,Bp,2,X,,X,,,,,B
16033,13/06/2015,RA,09:36:00,37.6085,-25.6303,3,1,Pm,4,x,,x,2,1,1,,E
16034,13/06/2015,RA,10:22:00,37.6272,-25.658,3,1,Pm,4,x,x,x,3,1,2,,E
16040,13/06/2015,RA,13:59:00,37.6321,-25.2821,3,2,Bp,1,,x,,2,1,1,,E
16041,13/06/2015,RA,14:22:00,37.6465,-25.2678,3,2,Pm,1,x,,,2,1,1,MALE. Dive,E
16042,13/06/2015,RA,14:46:00,37.6664,-25.2663,3,2,Pm,2,x,,,2,1,1,Dive,E
16047,13/06/2015,IA,09:36:00,37.6131,-25.6243,1,1,Pm,1,,,x,3,,2,,D
16049,13/06/2015,IA,09:44:00,37.6156,-25.6374,1,1,Pm,2,x,,x,2,,2,,D
16055,13/06/2015,RA,10:40:00,38.3955,-28.4026,3,1,Pm,1,1,,,3,1,3,"Female
Fluke",C
16056,13/06/2015,IA,10:48:00,38.3937,-28.3742,3,1,Pm,1,1,,,3,1,3,Female,C
16058,13/06/2015,IA,10:56:00,38.399,-28.3767,3,1,Pm,1,1,,,3,1,2,Female,C
16065,13/06/2015,RA,14:39:00,37.6392,-25.7344,4,1,Pm,1,x,,,2,1,1,"I did not have the coordinates for this record, so I had pointed  the same as the next record.",A
16066,13/06/2015,IA,14:45:00,37.6392,-25.7344,4,1,Pm,1,x,,,2,1,2,Pm diving,A
16069,13/06/2015,RA,15:04:00,37.6291,-25.7325,4,1,Pm,4,3,,1,4,5,4,,A
16070,13/06/2015,RA,15:12:00,37.6267,-25.726,4,1,Pm,4,3,,1,2,5,4,,A
16071,13/06/2015,RA,15:15:00,37.6272,-25.7127,4,1,Pm,1,x,,,2,1,4,,A
16072,13/06/2015,IA,15:37:00,37.6287,-25.7044,4,2,Pm,1,,,x,4,5,3,playing ando roling,A
15982,14/06/2015,RA,09:52:00,38.5824,-27.251,2,,Bp,3,X,,,,,2,,B
15984,14/06/2015,RA,10:06:00,38.5776,-27.2866,2,,Bp,2,X,,,,,2,,B
15985,14/06/2015,RA,10:20:00,38.5761,-27.3124,2,,Bp,1,X,,,,,2,,B
15986,14/06/2015,IA,10:35:00,38.5677,-27.3172,2,,Pm,1,X,,,,,2,,B
15989,14/06/2015,RA,11:39:00,38.5651,-27.2712,2,,Bp,1,X,,,,,2,,B
15994,14/06/2015,IA,09:43:00,37.6776,-25.307,4,2,Pm,2,x,,,3,1,1,MALES,E
16005,14/06/2015,RA,13:40:00,37.5842,-25.3224,4,2,Pm,1,x,,,3,1,1,Male. Shallow dive,E
16006,14/06/2015,RA,14:05:00,37.5747,-25.3071,4,2,Pm,2,x,,x,3,1,1,,E
16018,14/06/2015,RA,10:03:00,37.5818,-25.4321,3,,Pm,1,,,,2,,3,fluke,D
16019,14/06/2015,IA,10:09:00,37.5829,-25.4209,3,,Pm,2,,,,2,,3,,D
15942,16/06/2015,RA,10:05:00,37.6592,-25.3742,4,1,Pm,4,x,,x,1,1,1,,E
15943,16/06/2015,RA,10:50:00,37.6531,-25.3872,4,1,Bp,1,x,,,1,1,1,,E
15946,16/06/2015,RA,13:32:00,37.6755,-25.3887,4,1,Pm,5,x,x,x,1,1,1,,E
15948,16/06/2015,RA,14:48:00,37.6718,-25.3563,4,1,Pm,6,x,x,x,1,1,1,,E
15952,16/06/2015,IA,09:44:00,37.6378,-25.5386,3,,Pm,2,,,,2,,2,,D
15968,16/06/2015,IA,09:58:00,38.7176,-28.6102,3,3,Pm,3,3,,,2,1,2,,C
15970,16/06/2015,IA,10:56:00,38.7362,-28.6302,3,3,Bp,1,1,,,3,1,,,C
15866,17/06/2015,IA,09:23:00,38.5404,-27.2258,1,,Pm,2,X,,,,,,,B
15868,17/06/2015,RA,09:49:00,38.56,-27.2255,1,,Pm,1,X,,,,,,,B
15869,17/06/2015,IA,10:00:00,38.5611,-27.2464,1,,Pm,4,X,,X,,,,,B
15878,17/06/2015,IA,17:20:00,38.5757,-27.1425,1,,Pm,7,X,,1,,,,,B
15919,17/06/2015,RA,11:03:00,38.3657,-28.4249,4,1,Pm,1,1,,,2,1,3,Fluke,C
15920,17/06/2015,IA,11:35:00,38.3537,-28.3837,4,1,Pm,2,1,,1,3,1,,,C
15922,17/06/2015,RA,11:52:00,38.3541,-28.3716,4,1,Pm,1,1,,,2,1,,Fluke,C
15930,17/06/2015,RA,15:03:00,38.4255,-28.5799,3,3,Pm,1,,1,,3,1,,,C
15931,17/06/2015,IA,15:12:00,38.4284,-28.5936,3,3,Pm,1,1,,,3,1,,Female,C
15933,17/06/2015,IA,15:46:00,38.4379,-28.6359,3,3,Bp,2,2,,,3,1,,,C
15936,17/06/2015,RA,17:01:00,38.4539,-28.6597,3,3,Bp,1,1,,,3,1,1,,C
15828,18/06/2015,RA,11:20:00,38.53,-27.2992,1,,Pm,1,X,,,,,,,B
15829,18/06/2015,IA,11:36:00,38.5418,-27.3023,1,,Pm,1,X,X,,,,,,B
15834,18/06/2015,IA,14:11:00,37.5906,-25.5311,3,1,Pm,4,x,x,x,3,,3,"no meio do avistmanto chegaram a ser 5, mas dps de mergulhar a 1/2 agua varias vezes ficamos só com 4",D
15842,18/06/2015,IA,10:47:00,38.3701,-28.5,3,2,Pm,2,,,2,3,1,4,,C
15844,18/06/2015,IA,11:31:00,38.3725,-28.4638,3,2,Pm,1,1,,,3,1,,Female,C
15854,18/06/2015,IA,15:30:00,38.4798,-28.5914,4,1,Bp,1,1,,,3,1,1,,C
15856,18/06/2015,IA,15:54:00,38.4464,-28.563,4,,Bp,1,1,,,3,1,,,C
15787,19/06/2015,IA,13:33:00,37.5969,-25.5655,4,3,Pm,2,,x,,3,1,2,,E
15789,19/06/2015,RA,13:54:00,37.5912,-25.5459,4,3,Pm,2,x,,x,3,1,2,shallow dive,E
15790,19/06/2015,RA,14:19:00,37.5622,-25.5274,4,3,Pm,2,x,,,2,1,1,both dive,E
15791,19/06/2015,RA,14:26:00,37.5852,-25.5195,4,3,Pm,3,x,,x,3,1,3,2 adults + 1 calve,E
15815,19/06/2015,RA,10:07:00,38.413,-28.5717,4,,Pm,2,2,,,2,1,,Fluke,C
15816,19/06/2015,IA,10:16:00,38.4136,-28.5776,4,,Pm,2,1,,1,3,1,,,C
15818,19/06/2015,IA,10:56:00,38.4086,-28.5467,4,,Pm,1,1,,,3,1,,,C
15751,20/06/2015,IA,09:24:00,38.6026,-27.2903,1,,Pm,3,2,,1,,,,,B
15755,20/06/2015,RA,10:31:00,38.5847,-27.265,1,,Pm,2,,,,,,,,B
15761,20/06/2015,IA,09:47:00,38.4129,-28.5729,4,2,Bp,2,1,,1,3,1,2,,C
15763,20/06/2015,IA,10:43:00,38.4153,-28.5852,3,2,Bp,2,2,,,3,1,,,C
15773,20/06/2015,IA,16:05:00,38.4156,-28.5554,3,1,Bp,2,2,,,3,1,2,,C
15780,20/06/2015,IA,17:05:00,38.4821,-28.687,3,1,Pm,1,1,,,3,1,2,Female,C
15782,20/06/2015,RA,17:20:00,38.4837,-28.7056,3,1,Pm,2,2,,,2,1,2,"Females
Fluke",C
15669,21/06/2015,RA,09:14:00,37.6738,-25.3857,4,2,Pm,2,x,,x,2,1,1,,E
15671,21/06/2015,RA,09:43:00,37.6495,-25.3727,4,2,Pm,2,x,,x,2,5,1,Adult dive. Calf shallow dive. Common dolphins mixed.,E
15672,21/06/2015,RA,09:51:00,37.6379,-25.3729,4,2,Pm,1,x,,,2,1,1,Male,E
15673,21/06/2015,IA,09:53:00,37.637,-25.371,4,2,Pm,2,x,,x,3,1,1,,E
15680,21/06/2015,RA,14:00:00,37.6477,-25.4446,4,2,Pm,3,x,x,,3,1,1,same than this morning,E
15684,21/06/2015,RA,10:01:00,37.6602,-25.3962,3,1,Pm,2,,,,2,,2,um fluke e o outro mergulhou a 1/2 agua,D
15685,21/06/2015,IA,10:04:00,37.6602,-25.3963,3,1,Pm,2,,,,2,,1,1 deles spyhope quando chegamos e dps mergulhou logo a 1/2 agua,D
15692,21/06/2015,RA,16:19:00,37.6495,-25.4094,1,1,Pm,1,,,,2,,,fluke,D
15693,21/06/2015,IA,16:24:00,37.651,-25.4057,1,1,Pm,3,,,,2,,,"dos 3 animais iniciais 1 fluke logo, dps outro, e o ultimo megulhou mais tarde a 1/2 agua",D
15695,21/06/2015,IA,16:46:00,37.6578,-25.3973,1,1,Bp,1,,,,,,,não conseguimos ver bem mas achamos que eram comuns,D
15697,21/06/2015,IA,17:15:00,37.6669,-25.3797,1,1,Pm,3,,,,2,,,fluke x2,D
15706,21/06/2015,IA,09:54:00,38.6158,-28.4477,3,,Pm,1,1,,,3,1,,Female,C
15708,21/06/2015,RA,10:00:00,38.6145,-28.4391,3,,Pm,1,1,,,2,1,1,Fluke,C
15709,21/06/2015,IA,10:12:00,38.6057,-28.4058,3,,Pm,3,2,,1,3,1,2,Adult females,C
15711,21/06/2015,IA,10:35:00,38.5996,-28.4125,3,,Pm,5,4,,1,3,1,,Adult females,C
15714,21/06/2015,IA,10:51:00,38.5961,-28.4057,3,,Pm,2,1,,1,3,1,1,Adult female,C
15718,21/06/2015,IA,11:03:00,38.5995,-28.3942,3,,Pm,1,1,,,3,1,3,Female,C
15721,21/06/2015,IA,11:11:00,38.5968,-28.3915,3,,Pm,1,1,,,3,1,1,Female,C
15723,21/06/2015,IA,11:19:00,38.5969,-28.3852,3,,Pm,1,1,,,3,1,,Female,C
15724,21/06/2015,RA,11:25:00,38.597,-28.3797,3,,Pm,5,4,,1,3,1,1,Adult females,C
15726,21/06/2015,IA,11:33:00,38.5989,-28.3822,3,,Pm,3,2,,1,3,1,,Adult females,C
15653,22/06/2015,IA,10:10:00,37.5487,-25.537,4,2,Pm,2,X,,,3,1,3,,E
15654,22/06/2015,RA,10:14:00,37.5488,-25.537,4,2,Bp,1,X,,,3,5,4,,E
15659,22/06/2015,IA,10:41:00,38.7017,-28.7014,2,4,Pm,1,1,,,3,1,,Female,C
15661,22/06/2015,IA,10:52:00,38.7067,-28.7101,2,4,Pm,1,,1,,3,1,,,C
15596,23/06/2015,IA,10:20:00,38.6712,-27.3796,1,3,Bp,2,2,,,3,1,1,,B
15608,23/06/2015,RA,14:20:00,37.6217,-25.5199,4,2,Pm,1,,x,,3,1,2,,E
15619,23/06/2015,RA,11:12:00,37.5775,-25.6011,1,2,Pm,1,,,,,,3,"os cachalotes só vimos na superficie, mergulharam a 1/2 agua de vez em quando sem caudas, mas difícil perceber comportamento",D
15620,23/06/2015,IA,11:21:00,37.5887,-25.6012,1,2,Pm,1,,,,,,3,,D
15626,23/06/2015,IA,10:19:00,38.393,-28.4463,3,1,Pm,1,1,,,3,1,4,Male,C
15628,23/06/2015,RA,11:11:00,38.3101,-28.5615,3,2,Bp,2,2,,,3,1,4,,C
15631,23/06/2015,IA,15:16:00,38.4457,-28.6707,3,2,Pm,1,1,,,3,1,4,Female,C
15633,23/06/2015,IA,15:25:00,38.4736,-28.6792,3,2,Pm,1,1,,,3,1,2,Male,C
15641,23/06/2015,IA,17:15:00,37.65,-25.3547,4,2,Pm,1,x,,,4,5,1,Associação com um Tt,A
15643,23/06/2015,IA,17:29:00,37.6513,-25.357,4,2,Pm,1,x,,,4,1,1,,A
15560,24/06/2015,IA,09:40:00,38.5638,-27.2301,1,4,Bp,2,1,,1,3,1,1,,B
15567,24/06/2015,IA,10:30:00,37.5518,-25.2704,4,2,Bp,3,X,X,,2,1,1,,E
15573,24/06/2015,IA,14:10:00,37.5297,-25.3273,4,3,Bp,3,X,X,,1,1,1,SAME ONES AS THE MORNING TOUR,E
15575,24/06/2015,RA,14:53:00,37.6306,-25.3724,4,3,Bp,1,X,,,3,1,1,,E
15579,24/06/2015,IA,14:29:00,37.5233,-25.3394,3,2,Bp,2,,,,3,,2,,D
15584,24/06/2015,IA,15:43:00,37.6077,-25.4082,4,2,Pm,1,x,,,2,1,1,Diving,A
15585,24/06/2015,RA,15:55:00,37.6077,-25.4082,4,2,Pm,1,x,,,2,1,1,Diving,A
15587,24/06/2015,IA,16:30:00,37.5432,-25.4058,4,2,Bp,3,x,,,3,1,1,,A
15589,24/06/2015,IA,17:25:00,37.6214,-25.4638,4,2,Pm,1,x,,,4,1,1,,A
15536,26/06/2015,IA,10:17:00,38.5954,-27.1114,1,,Bp,2,X,,X,,,,,B
15542,26/06/2015,RA,14:30:00,37.6498,-25.2785,4,1,Pm,1,x,,,1,1,1,,E
15548,26/06/2015,IA,10:54:00,37.6568,-25.2659,3,1,Pm,2,,,,1,,1,no inicio estavam espalhados e dsp reagruparamse,D
15556,26/06/2015,IA,15:06:00,37.6445,-25.2959,3,1,Pm,1,x,,,,,2,não foi possível determinar o comportamento,D
15472,27/06/2015,RA,09:10:00,37.6686,-25.3521,4,1,Pm,3,x,x,,2,1,1,,E
15475,27/06/2015,RA,10:30:00,37.6727,-25.3029,4,1,Pm,2,x,,,1,1,2,,E
